Bid ranges (gross),Advertisers,Bids,Average bid CPM (gross) (THB),Estimated earnings from bids (THB),Impressions won,Winning bid CPM (gross) (THB),Close CPM (THB),Win %
THB 70.20 - THB 73.39,Telenor Group,48,71.89,2.43,39,71.75,62.18,81.25%
THB 70.20 - THB 73.39,TopValue,24,71.9,1.08,17,71.82,63.82,70.83%
THB 70.20 - THB 73.39,Travelclick,4,71.65,0,0,0,0,0.00%
THB 70.20 - THB 73.39,traveloka.com,28,71.88,1.34,21,71.96,63.82,75.00%
THB 70.20 - THB 73.39,TripAdvisor Group,39,71.76,1.47,23,71.9,63.82,58.97%
THB 70.20 - THB 73.39,TRUE,64,71.6,2.68,45,71.55,59.56,70.31%
THB 70.20 - THB 73.39,Tune Group,477,71.81,6.57,107,71.9,61.43,22.43%
THB 70.20 - THB 73.39,Unclassified advertisers,497,71.96,21.76,347,72.29,62.71,69.82%
THB 70.20 - THB 73.39,Under Armour,19,71.91,0.89,16,71.97,55.84,84.21%
THB 70.20 - THB 73.39,Visa,2,72.02,0,0,0,0,0.00%
THB 70.20 - THB 73.39,Woodpecker Asia Tech,2,71.43,0.13,2,71.43,63.82,100.00%
THB 70.20 - THB 73.39,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),10,71.92,0.45,8,72.01,55.84,80.00%
THB 73.39 - THB 76.58,Accor Group,2,76.39,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Air France-KLM Group,1,73.68,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Alibaba Group Holding,1,74,0,0,0,0,0.00%
THB 73.39 - THB 76.58,All Nippon Airways,2,75.05,0.06,1,74.73,63.82,50.00%
THB 73.39 - THB 76.58,BCD Holdings,9,75.01,0.26,5,74.77,51.05,55.56%
THB 73.39 - THB 76.58,Booking Holdings,24,74.92,1.21,20,75.01,60.63,83.33%
THB 73.39 - THB 76.58,Carlson,2,75.06,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Central Group,33,74.94,1.85,29,74.9,63.82,87.88%
THB 73.39 - THB 76.58,Ctrip,2,74.12,0.13,2,74.12,63.82,100.00%
THB 73.39 - THB 76.58,Emirates Group,3,75.23,0.13,2,74.87,63.82,66.67%
THB 73.39 - THB 76.58,Ford Motor Company,20,75.25,0,0,0,0,0.00%
THB 73.39 - THB 76.58,General Electric Company,7,75.3,0.38,6,75.57,63.82,85.71%
THB 73.39 - THB 76.58,Government Of Qatar,10,75.2,0.38,6,75.24,63.82,60.00%
THB 73.39 - THB 76.58,Hotels Combined,9,74.78,0.45,8,74.57,55.84,88.89%
THB 73.39 - THB 76.58,Huawei Technologies,792,75.02,0.13,3,74.6,42.54,0.38%
THB 73.39 - THB 76.58,ICart - happyfresh.com,1,75.02,0.06,1,75.02,63.82,100.00%
THB 73.39 - THB 76.58,Intercontinental Hotels Group,3,75.25,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Japan National Tourism Organization,1,73.93,0.06,1,73.93,63.82,100.00%
THB 73.39 - THB 76.58,JD.com,4,75.65,0.13,2,75.4,63.82,50.00%
THB 73.39 - THB 76.58,Kuok Group,3,74.77,0.06,1,74.22,63.82,33.33%
THB 73.39 - THB 76.58,Microsoft Corp.,1,73.96,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Minor Group International,4,74.54,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Netflix,"6,220",74.92,0.32,6,74.79,53.18,0.10%
THB 73.39 - THB 76.58,Pomelo,14,74.79,0.7,12,74.72,58.5,85.71%
THB 73.39 - THB 76.58,Renault Group,2,75.16,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Rocket Internet,10,75.17,0.57,10,75.17,57.44,100.00%
THB 73.39 - THB 76.58,Shutterstock,17,75.01,0.83,14,74.96,59.26,82.35%
THB 73.39 - THB 76.58,Singapore Airlines Group,855,74.46,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Skyscanner,1,76.52,0.06,1,76.52,63.82,100.00%
THB 73.39 - THB 76.58,StandUpGirl,3,74.54,0,0,0,0,0.00%
THB 73.39 - THB 76.58,TCC Group,74,75.12,3.38,55,75.12,61.5,74.32%
THB 73.39 - THB 76.58,Telenor Group,38,74.97,2.04,33,74.88,61.88,86.84%
THB 73.39 - THB 76.58,TopValue,18,74.59,0.89,14,74.57,63.82,77.78%
THB 73.39 - THB 76.58,traveloka.com,24,74.74,1.02,18,74.77,56.73,75.00%
THB 73.39 - THB 76.58,TripAdvisor Group,39,75.08,1.53,25,75.24,61.26,64.10%
THB 73.39 - THB 76.58,TRUE,66,74.79,2.94,50,74.67,58.71,75.76%
THB 73.39 - THB 76.58,Tune Group,"4,322",74.66,9.32,148,74.99,62.95,3.42%
THB 73.39 - THB 76.58,Unclassified advertisers,336,75.06,15.51,249,75.03,62.28,74.11%
THB 73.39 - THB 76.58,Under Armour,10,75.09,0.45,7,74.79,63.82,70.00%
THB 73.39 - THB 76.58,Visa,29,74.91,0,0,0,0,0.00%
THB 73.39 - THB 76.58,Woodpecker Asia Tech,1,73.55,0.06,1,73.55,63.82,100.00%
THB 73.39 - THB 76.58,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),8,75.18,0.51,8,75.18,63.82,100.00%
THB 76.58 - THB 79.77,Alibaba Group Holding,2,79.28,0,0,0,0,0.00%
THB 76.58 - THB 79.77,BCD Holdings,5,77.74,0.19,4,77.89,47.86,80.00%
THB 76.58 - THB 79.77,Booking Holdings,21,78.21,0.7,13,78.18,54,61.90%
THB 76.58 - THB 79.77,Central Group,28,78.17,1.28,22,78.03,58.02,78.57%
THB 76.58 - THB 79.77,Cigna,2,78.43,0.06,1,79.16,63.82,50.00%
THB 76.58 - THB 79.77,Ctrip,1,79.36,0.06,1,79.36,63.82,100.00%
THB 76.58 - THB 79.77,Emirates Group,1,78.69,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Fairmont Hotels,1,79.13,0,0,0,0,0.00%
THB 76.58 - THB 79.77,General Electric Company,4,77.04,0.19,3,76.85,63.82,75.00%
THB 76.58 - THB 79.77,Government Of Qatar,13,77.95,0.57,10,77.81,57.44,76.92%
THB 76.58 - THB 79.77,Hilton Worldwide Group,1,78.24,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Hongkong & Shanghai Hotels,8,77.66,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Hotels Combined,13,78.33,0.7,11,78.29,63.82,84.62%
THB 76.58 - THB 79.77,Huawei Technologies,986,78.18,0.06,2,78.37,31.91,0.20%
THB 76.58 - THB 79.77,JD.com,8,78.38,0.32,5,78.59,63.82,62.50%
THB 76.58 - THB 79.77,Kuok Group,2,76.96,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Marina Bay Sands,1,79.07,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Minor Group International,5,77.89,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Netflix,"5,775",78.11,0.7,11,78.27,63.82,0.19%
THB 76.58 - THB 79.77,Pomelo,11,78.45,0.57,10,78.6,57.44,90.91%
THB 76.58 - THB 79.77,Renault Group,4,78.76,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Rocket Internet,19,78.14,0.83,14,78.13,59.26,73.68%
THB 76.58 - THB 79.77,Shutterstock,16,78.29,0.89,14,78.45,63.82,87.50%
THB 76.58 - THB 79.77,Spotify,3,77.86,0,0,0,0,0.00%
THB 76.58 - THB 79.77,TCC Group,78,78.12,4.08,64,78.14,63.82,82.05%
THB 76.58 - THB 79.77,Telenor Group,33,78.22,1.91,30,78.28,63.82,90.91%
THB 76.58 - THB 79.77,TopValue,20,77.93,0.89,15,77.85,59.56,75.00%
THB 76.58 - THB 79.77,traveloka.com,18,78.25,0.89,14,78.25,63.82,77.78%
THB 76.58 - THB 79.77,TripAdvisor Group,38,78.19,1.66,26,78.28,63.82,68.42%
THB 76.58 - THB 79.77,TRUE,72,78.11,2.81,47,78.09,59.74,65.28%
THB 76.58 - THB 79.77,Tune Group,"2,072",77.75,6,101,78.32,59.39,4.87%
THB 76.58 - THB 79.77,Unclassified advertisers,324,78.02,15.19,252,78.01,60.27,77.78%
THB 76.58 - THB 79.77,Under Armour,21,77.94,1.08,18,77.97,60.27,85.71%
THB 76.58 - THB 79.77,Visa,5,76.77,0,0,0,0,0.00%
THB 76.58 - THB 79.77,Woodpecker Asia Tech,1,78.62,0.06,1,78.62,63.82,100.00%
THB 76.58 - THB 79.77,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),4,78.68,0.26,4,78.68,63.82,100.00%
THB 79.77 - THB 82.96,BCD Holdings,5,81.26,0.26,5,81.26,51.05,100.00%
THB 79.77 - THB 82.96,Booking Holdings,16,81.47,0.7,11,81.44,63.82,68.75%
THB 79.77 - THB 82.96,Catcha Group,28,80.3,1.08,27,80.32,40.18,96.43%
THB 79.77 - THB 82.96,Caterpillar,1,80.09,0.06,1,80.09,63.82,100.00%
THB 79.77 - THB 82.96,Central Group,56,80.87,2.17,37,80.94,58.64,66.07%
THB 79.77 - THB 82.96,Cigna,1,80.92,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Ctrip,2,80.41,0.13,2,80.41,63.82,100.00%
THB 79.77 - THB 82.96,Dunhuang Network,1,82.61,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Emirates Group,2,80.7,0.06,1,80.86,63.82,50.00%
THB 79.77 - THB 82.96,Facebook,5,81.11,0,3,81.11,0,60.00%
THB 79.77 - THB 82.96,Far East Organization,24,82,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Fast Retailing,12,80.08,0.7,11,80.11,63.82,91.67%
THB 79.77 - THB 82.96,Ford Motor Company,"2,076",80.26,3.06,51,80.26,60.09,2.46%
THB 79.77 - THB 82.96,General Electric Company,8,81.25,0.51,8,81.25,63.82,100.00%
THB 79.77 - THB 82.96,Government Of Qatar,5,80.75,0.19,3,81.11,63.82,60.00%
THB 79.77 - THB 82.96,Hilton Worldwide Group,1,82.93,0.06,1,82.93,63.82,100.00%
THB 79.77 - THB 82.96,Hotels Combined,11,81.6,0.57,9,81.55,63.82,81.82%
THB 79.77 - THB 82.96,Huawei Technologies,"1,078",81.35,1.15,26,81.3,44.22,2.41%
THB 79.77 - THB 82.96,Intercontinental Hotels Group,7,80.25,0,0,0,0,0.00%
THB 79.77 - THB 82.96,JAL,931,79.77,49.2,812,79.77,60.59,87.22%
THB 79.77 - THB 82.96,JD.com,5,80.97,0.32,5,80.97,63.82,100.00%
THB 79.77 - THB 82.96,JTB,2,79.77,0.06,1,79.77,63.82,50.00%
THB 79.77 - THB 82.96,Krungsri Bank,12,79.97,0.77,12,79.97,63.82,100.00%
THB 79.77 - THB 82.96,Kuok Group,1,82.67,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Marina Bay Sands,1,81.94,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Microsoft Corp.,1,79.8,0.06,1,79.8,63.82,100.00%
THB 79.77 - THB 82.96,Minor Group International,3,81.14,0.13,2,81.45,63.82,66.67%
THB 79.77 - THB 82.96,Netflix,"4,690",81.34,267.46,"4,515",81.34,59.24,96.27%
THB 79.77 - THB 82.96,Northshore University Health System,1,81.37,0.06,1,81.37,63.82,100.00%
THB 79.77 - THB 82.96,Pomelo,10,81.97,0.51,9,81.93,56.73,90.00%
THB 79.77 - THB 82.96,Renault Group,5,81.49,0,0,0,0,0.00%
THB 79.77 - THB 82.96,Rocket Internet,11,81.11,0.57,10,81.12,57.44,90.91%
THB 79.77 - THB 82.96,Shutterstock,6,81.39,0.38,6,81.39,63.82,100.00%
THB 79.77 - THB 82.96,Skyscanner,1,80.92,0.06,1,80.92,63.82,100.00%
THB 79.77 - THB 82.96,TCC Group,80,81.15,3.38,56,81.2,60.4,70.00%
THB 79.77 - THB 82.96,Telenor Group,31,81.39,1.66,28,81.4,59.26,90.32%
THB 79.77 - THB 82.96,TopValue,20,80.9,0.89,16,80.96,55.84,80.00%
THB 79.77 - THB 82.96,traveloka.com,16,81.4,0.83,14,81.47,59.26,87.50%
THB 79.77 - THB 82.96,TripAdvisor Group,18,81.47,0.83,14,81.63,59.26,77.78%
THB 79.77 - THB 82.96,TRUE,105,80.76,4.4,70,80.72,62.91,66.67%
THB 79.77 - THB 82.96,Tune Group,195,81.46,11.04,180,81.45,61.34,92.31%
THB 79.77 - THB 82.96,TV Direct,21,80.41,1.28,20,80.44,63.82,95.24%
THB 79.77 - THB 82.96,Unclassified advertisers,486,81.21,24.7,399,81.34,61.9,82.10%
THB 79.77 - THB 82.96,Under Armour,14,81.49,0.83,13,81.39,63.82,92.86%
THB 79.77 - THB 82.96,Vizury Interactive Solutions,26,81.31,0.96,18,81.25,53.18,69.23%
THB 79.77 - THB 82.96,Woodpecker Asia Tech,1,81.72,0.06,1,81.72,63.82,100.00%
THB 79.77 - THB 82.96,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),5,81.32,0.32,5,81.32,63.82,100.00%
THB 82.96 - THB 86.15,AARP,2,84.88,0.13,2,84.88,63.82,100.00%
THB 82.96 - THB 86.15,Accor Group,2,85.48,0,0,0,0,0.00%
THB 82.96 - THB 86.15,BANYAN TREE HOLDINGS LIMITED,1,83.22,0.06,1,83.22,63.82,100.00%
THB 82.96 - THB 86.15,BCD Holdings,6,84.42,0.06,1,86.06,63.82,16.67%
THB 82.96 - THB 86.15,BNP Paribas,2,83.25,0.06,1,83.28,63.82,50.00%
THB 82.96 - THB 86.15,Booking Holdings,17,84.75,0.77,13,84.46,58.91,76.47%
THB 82.96 - THB 86.15,Catcha Group,5,84.48,0.32,5,84.48,63.82,100.00%
THB 82.96 - THB 86.15,Central Group,20,84.43,0.89,15,84.31,59.56,75.00%
THB 82.96 - THB 86.15,Fast Retailing,8,84.29,0.45,8,84.29,55.84,100.00%
THB 82.96 - THB 86.15,FxPro,1,84.78,0.06,1,84.78,63.82,100.00%
THB 82.96 - THB 86.15,General Electric Company,11,84.12,0.7,11,84.12,63.82,100.00%
THB 82.96 - THB 86.15,Government Of Qatar,8,84.73,0.32,7,84.94,45.58,87.50%
THB 82.96 - THB 86.15,Grab Taxi,1,83.86,0,0,0,0,0.00%
THB 82.96 - THB 86.15,Hongkong & Shanghai Hotels,3,83.6,0,0,0,0,0.00%
THB 82.96 - THB 86.15,Hotels Combined,7,84.71,0.26,4,84.9,63.82,57.14%
THB 82.96 - THB 86.15,Huawei Technologies,975,84.52,0.84,24,84.05,34.94,2.46%
THB 82.96 - THB 86.15,ICart - happyfresh.com,15,85.51,0.83,15,85.51,55.31,100.00%
THB 82.96 - THB 86.15,Japan National Tourism Organization,1,85.32,0.06,1,85.32,63.82,100.00%
THB 82.96 - THB 86.15,JD.com,4,84.64,0.26,4,84.64,63.82,100.00%
THB 82.96 - THB 86.15,Krungsri Bank,7,84.68,0.32,6,84.88,53.18,85.71%
THB 82.96 - THB 86.15,Minor Group International,2,83.79,0.06,2,83.79,31.91,100.00%
THB 82.96 - THB 86.15,Netflix,"4,084",84.48,234.68,"3,946",84.48,59.47,96.62%
THB 82.96 - THB 86.15,ONYX Hospitality Group,397,85.55,20.73,336,85.55,61.71,84.63%
THB 82.96 - THB 86.15,Pomelo,7,84.45,0.26,5,84.28,51.05,71.43%
THB 82.96 - THB 86.15,Renault Group,3,83.41,0,0,0,0,0.00%
THB 82.96 - THB 86.15,Rocket Internet,5,84.66,0.32,5,84.66,63.82,100.00%
THB 82.96 - THB 86.15,Shopify,1,84.56,0.06,1,84.56,63.82,100.00%
THB 82.96 - THB 86.15,Shutterstock,9,84.49,0.51,8,84.59,63.82,88.89%
THB 82.96 - THB 86.15,Singapore Airlines Group,1,85.23,0.07,1,85.23,68.19,100.00%
THB 82.96 - THB 86.15,TCC Group,56,84.54,2.68,42,84.58,63.84,75.00%
THB 82.96 - THB 86.15,Telenor Group,27,84.61,1.53,24,84.48,63.82,88.89%
THB 82.96 - THB 86.15,TopValue,18,84.4,0.57,9,84.53,63.82,50.00%
THB 82.96 - THB 86.15,traveloka.com,14,84.6,0.7,11,84.51,63.82,78.57%
THB 82.96 - THB 86.15,TripAdvisor Group,30,84.49,1.4,23,84.4,61.04,76.67%
THB 82.96 - THB 86.15,TRUE,53,84.75,2.23,36,84.69,62.04,67.92%
THB 82.96 - THB 86.15,Tune Group,156,84.82,8.75,140,84.82,62.48,89.74%
THB 82.96 - THB 86.15,TV Direct,7,84.59,0.38,6,84.82,63.82,85.71%
THB 82.96 - THB 86.15,Unclassified advertisers,845,84.59,46.8,778,84.6,60.15,92.07%
THB 82.96 - THB 86.15,Under Armour,15,84.71,0.83,13,84.77,63.82,86.67%
THB 82.96 - THB 86.15,Vizury Interactive Solutions,32,84.58,1.34,23,84.69,58.43,71.88%
THB 82.96 - THB 86.15,Woodpecker Asia Tech,1,84.4,0.06,1,84.4,63.82,100.00%
THB 82.96 - THB 86.15,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),14,84.38,0.83,14,84.38,59.26,100.00%
THB 86.15 - THB 89.34,Air France-KLM Group,1,88.2,0,0,0,0,0.00%
THB 86.15 - THB 89.34,Booking Holdings,14,87.4,0.77,12,87.43,63.82,85.71%
THB 86.15 - THB 89.34,Catcha Group,8,87.25,0.51,8,87.25,63.82,100.00%
THB 86.15 - THB 89.34,Central Group,18,87.93,0.9,15,87.86,60.04,83.33%
THB 86.15 - THB 89.34,Emirates Group,2,87.94,0.13,2,87.94,63.82,100.00%
THB 86.15 - THB 89.34,Far East Organization,2,86.41,0,0,0,0,0.00%
THB 86.15 - THB 89.34,Fast Retailing,13,87.64,0.77,13,87.64,59.2,100.00%
THB 86.15 - THB 89.34,FxPro,1,89.18,0.06,1,89.18,63.82,100.00%
THB 86.15 - THB 89.34,General Electric Company,3,87.8,0.06,1,87.37,63.82,33.33%
THB 86.15 - THB 89.34,Government Of Qatar,7,87.04,0.19,5,87.15,38.29,71.43%
THB 86.15 - THB 89.34,Hotels Combined,8,87.64,0.38,6,87.71,63.82,75.00%
THB 86.15 - THB 89.34,Huawei Technologies,841,87.74,0.58,25,87.53,23.21,2.97%
THB 86.15 - THB 89.34,Hyatt,2,86.15,0,0,0,0,0.00%
THB 86.15 - THB 89.34,IAC,3,88.94,0.19,3,88.94,63.82,100.00%
THB 86.15 - THB 89.34,ICart - happyfresh.com,41,86.2,2.56,41,86.2,62.48,100.00%
THB 86.15 - THB 89.34,Informa,1,87.27,0,0,0,0,0.00%
THB 86.15 - THB 89.34,Japan National Tourism Organization,1,86.89,0.06,1,86.89,63.82,100.00%
THB 86.15 - THB 89.34,JD.com,7,87.72,0.19,3,87.52,63.82,42.86%
THB 86.15 - THB 89.34,Krungsri Bank,3,88.29,0.13,3,88.29,42.54,100.00%
THB 86.15 - THB 89.34,Kuok Group,2,87.88,0.06,1,88.32,63.82,50.00%
THB 86.15 - THB 89.34,Marina Bay Sands,1,89.31,0.06,1,89.31,63.82,100.00%
THB 86.15 - THB 89.34,Minor Group International,7,87.26,0.06,1,86.31,63.82,14.29%
THB 86.15 - THB 89.34,Netflix,"3,849",87.71,221.18,"3,719",87.71,59.47,96.62%
THB 86.15 - THB 89.34,Pomelo,8,87.92,0.32,6,87.64,53.18,75.00%
THB 86.15 - THB 89.34,Renault Group,6,87.72,0.06,1,89.02,63.82,16.67%
THB 86.15 - THB 89.34,Rocket Internet,5,87.9,0.32,5,87.9,63.82,100.00%
THB 86.15 - THB 89.34,Shutterstock,9,87.77,0.45,7,87.83,63.82,77.78%
THB 86.15 - THB 89.34,SolarWinds,1,87.81,0.06,1,87.81,63.82,100.00%
THB 86.15 - THB 89.34,Spotify,1,86.54,0,1,86.54,0,100.00%
THB 86.15 - THB 89.34,TCC Group,52,87.45,2.36,38,87.6,62.14,73.08%
THB 86.15 - THB 89.34,Telenor Group,30,87.63,1.79,29,87.66,61.62,96.67%
THB 86.15 - THB 89.34,The Walt Disney Company,1,87.94,0,0,0,0,0.00%
THB 86.15 - THB 89.34,Tickmill Group,2,86.23,0.13,2,86.23,63.82,100.00%
THB 86.15 - THB 89.34,TopValue,13,87.69,0.57,9,87.89,63.82,69.23%
THB 86.15 - THB 89.34,traveloka.com,7,87.1,0.32,5,87.14,63.82,71.43%
THB 86.15 - THB 89.34,TripAdvisor Group,36,87.69,1.47,25,87.82,58.91,69.44%
THB 86.15 - THB 89.34,TRUE,70,87.62,2.82,47,87.66,59.9,67.14%
THB 86.15 - THB 89.34,Tune Group,755,87.47,42.15,698,87.45,60.38,92.45%
THB 86.15 - THB 89.34,TV Direct,10,87.48,0.57,9,87.49,63.82,90.00%
THB 86.15 - THB 89.34,Unclassified advertisers,"1,319",88.12,75.64,"1,233",88.12,61.34,93.48%
THB 86.15 - THB 89.34,Under Armour,10,87.63,0.64,10,87.63,64.1,100.00%
THB 86.15 - THB 89.34,Vizury Interactive Solutions,31,87.26,1.54,25,87.13,61.43,80.65%
THB 86.15 - THB 89.34,Woodpecker Asia Tech,1,86.5,0.06,1,86.5,63.82,100.00%
THB 86.15 - THB 89.34,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),4,87.54,0.26,4,87.54,63.82,100.00%
THB 89.34 - THB 92.53,Accor Group,3,91.96,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Aekyung Group,1,90.88,0.06,1,90.88,63.82,100.00%
THB 89.34 - THB 92.53,Air France-KLM Group,3,90.92,0.06,1,90.11,63.82,33.33%
THB 89.34 - THB 92.53,Alibaba Group Holding,4,90.77,0.19,3,90.5,63.82,75.00%
THB 89.34 - THB 92.53,BANYAN TREE HOLDINGS LIMITED,4,91.15,0.13,2,91.21,63.82,50.00%
THB 89.34 - THB 92.53,BCD Holdings,1,91.16,0.06,1,91.16,63.82,100.00%
THB 89.34 - THB 92.53,Booking Holdings,9,90.84,0.58,9,90.84,63.93,100.00%
THB 89.34 - THB 92.53,Catcha Group,6,91.02,0.26,4,90.98,63.82,66.67%
THB 89.34 - THB 92.53,catchoftheday.com.au,1,89.44,0.06,1,89.44,63.82,100.00%
THB 89.34 - THB 92.53,Central Group,27,91.08,1.21,23,90.98,52.72,85.19%
THB 89.34 - THB 92.53,Cigna,1,92.22,0.06,1,92.22,63.82,100.00%
THB 89.34 - THB 92.53,Ctrip,1,89.79,0.06,1,89.79,63.82,100.00%
THB 89.34 - THB 92.53,Emirates Group,1,90.52,0.06,1,90.52,63.82,100.00%
THB 89.34 - THB 92.53,Far East Organization,31,89.76,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Fast Retailing,6,90.99,0.38,6,90.99,63.82,100.00%
THB 89.34 - THB 92.53,Ford Motor Company,10,90.31,0,0,0,0,0.00%
THB 89.34 - THB 92.53,General Electric Company,10,90.48,0.57,9,90.56,63.82,90.00%
THB 89.34 - THB 92.53,Government Of Qatar,6,90.24,0.26,6,90.24,42.54,100.00%
THB 89.34 - THB 92.53,Groupe Danone,1,91.07,0.06,1,91.07,63.82,100.00%
THB 89.34 - THB 92.53,Hilton Worldwide Group,1,91.9,0.06,1,91.9,63.82,100.00%
THB 89.34 - THB 92.53,Hongkong & Shanghai Hotels,2,92.12,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Hotels Combined,10,90.79,0.38,6,90.85,63.82,60.00%
THB 89.34 - THB 92.53,Huawei Technologies,727,90.96,0.71,18,91.16,39.53,2.48%
THB 89.34 - THB 92.53,Hyatt,1,91.32,0.06,1,91.32,63.82,100.00%
THB 89.34 - THB 92.53,ICart - happyfresh.com,1,90.36,0.06,1,90.36,63.82,100.00%
THB 89.34 - THB 92.53,Intercontinental Hotels Group,3,90.32,0,0,0,0,0.00%
THB 89.34 - THB 92.53,JD.com,6,91.34,0.33,5,91.18,65.5,83.33%
THB 89.34 - THB 92.53,JTB,1,92.12,0.06,1,92.12,63.82,100.00%
THB 89.34 - THB 92.53,Krungsri Bank,8,91.05,0.51,8,91.05,63.82,100.00%
THB 89.34 - THB 92.53,Kuok Group,1,89.38,0.06,1,89.38,63.82,100.00%
THB 89.34 - THB 92.53,Marina Bay Sands,1,90.68,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Minor Group International,7,89.69,0.26,4,89.34,63.82,57.14%
THB 89.34 - THB 92.53,Netflix,"3,330",90.88,191.36,"3,228",90.88,59.28,96.94%
THB 89.34 - THB 92.53,Pomelo,9,91.23,0.45,7,90.93,63.82,77.78%
THB 89.34 - THB 92.53,Renault Group,5,91.23,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Rocket Internet,7,90.75,0.45,7,90.75,63.82,100.00%
THB 89.34 - THB 92.53,salesforce.com,1,92.38,0.06,1,92.38,63.82,100.00%
THB 89.34 - THB 92.53,Shutterstock,5,90.49,0.32,5,90.49,63.82,100.00%
THB 89.34 - THB 92.53,Singapore Airlines Group,6,89.5,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Six Senses Hotels Resorts Spas,5,90.58,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Skyscanner,1,89.85,0.06,1,89.85,63.82,100.00%
THB 89.34 - THB 92.53,Supalai,17,90.34,0.07,3,90.34,24.08,17.65%
THB 89.34 - THB 92.53,SurfStitch Group,1,90.24,0,0,0,0,0.00%
THB 89.34 - THB 92.53,TCC Group,43,90.91,1.98,33,90.83,59.95,76.74%
THB 89.34 - THB 92.53,Telenor Group,24,90.84,1.15,19,90.82,60.54,79.17%
THB 89.34 - THB 92.53,The Walt Disney Company,10,91.45,0,0,0,0,0.00%
THB 89.34 - THB 92.53,Tickmill Group,1,90.08,0.06,1,90.08,63.82,100.00%
THB 89.34 - THB 92.53,TopValue,15,90.98,0.77,12,90.98,63.94,80.00%
THB 89.34 - THB 92.53,traveloka.com,10,90.69,0.51,8,90.82,63.82,80.00%
THB 89.34 - THB 92.53,TripAdvisor Group,25,91.03,0.83,13,90.75,63.86,52.00%
THB 89.34 - THB 92.53,TRUE,51,91.11,2.5,40,91.08,62.55,78.43%
THB 89.34 - THB 92.53,Tune Group,458,91.67,10.62,176,91.04,60.31,38.43%
THB 89.34 - THB 92.53,TV Direct,2,90.14,0.13,2,90.14,63.82,100.00%
THB 89.34 - THB 92.53,Unclassified advertisers,"1,439",90.45,82.41,"1,352",90.44,60.95,93.95%
THB 89.34 - THB 92.53,Under Armour,7,91.36,0.32,5,91.69,63.82,71.43%
THB 89.34 - THB 92.53,Visa,3,92.5,0.19,3,92.5,63.82,100.00%
THB 89.34 - THB 92.53,Vizury Interactive Solutions,25,90.46,1.15,18,90.29,63.94,72.00%
THB 89.34 - THB 92.53,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),6,90.47,0.32,6,90.47,53.18,100.00%
THB 92.53 - THB 95.73,Accor Group,21,93.49,0,0,0,0,0.00%
THB 92.53 - THB 95.73,Air France-KLM Group,1,93.91,0.08,1,93.91,75.11,100.00%
THB 92.53 - THB 95.73,Alibaba Group Holding,2,94.59,0,0,0,0,0.00%
THB 92.53 - THB 95.73,BCD Holdings,2,93.22,0.06,1,92.76,63.82,50.00%
THB 92.53 - THB 95.73,Booking Holdings,12,94.35,0.71,11,94.42,64.84,91.67%
THB 92.53 - THB 95.73,Catcha Group,6,94.15,0.32,5,93.86,64.23,83.33%
THB 92.53 - THB 95.73,Central Group,20,93.85,1.09,17,93.87,63.98,85.00%
THB 92.53 - THB 95.73,Cigna,1,92.73,0.06,1,92.73,63.82,100.00%
THB 92.53 - THB 95.73,Fast Retailing,4,93.73,0.26,4,93.73,63.82,100.00%
THB 92.53 - THB 95.73,Forex Global Market,1,94.7,0.06,1,94.7,63.82,100.00%
THB 92.53 - THB 95.73,General Electric Company,4,93.47,0.19,4,93.47,47.86,100.00%
THB 92.53 - THB 95.73,Government Of Qatar,8,93.61,0.38,6,93.44,63.82,75.00%
THB 92.53 - THB 95.73,Grupo Posadas,1,94.67,0,0,0,0,0.00%
